2020-02-10_01-55-11-966, -0.35115924, 4.939422,8.473625
2020-02-10_01-55-11-987, -0.31762832, 4.939425,8.516321
2020-02-10_01-55-12-007, -0.34638008, 4.868018,8.549529
2020-02-10_01-55-12-028, -0.45657846, 4.8013706,8.445161
2020-02-10_01-55-12-047, -0.33680984, 4.953716,8.59697
2020-02-10_01-55-12-067, -0.22183222, 5.0394106,8.601714
2020-02-10_01-55-12-088, -0.35598558, 4.9156356,8.392977
2020-02-10_01-55-12-108, -0.50451195, 4.8251853,8.359769
2020-02-10_01-55-12-127, -0.39432523, 4.84423,8.59697
2020-02-10_01-55-12-147, -0.33204836, 4.8680363,8.577993
2020-02-10_01-55-12-169, -0.30809933, 4.9346886,8.615946
2020-02-10_01-55-12-189, -0.26498643, 4.85852,8.815194
2020-02-10_01-55-12-209, -0.336857, 4.7442665,8.563762
2020-02-10_01-55-12-229, -0.37998176, 4.7585516,8.454649
2020-02-10_01-55-12-249, -0.3656147, 4.853768,8.359769
2020-02-10_01-55-12-270, -0.32729277, 4.910898,8.250656
2020-02-10_01-55-12-289, -0.3368806, 4.8632946,8.421441
2020-02-10_01-55-12-310, -0.38000536, 4.8156896,8.658642
2020-02-10_01-55-12-330, -0.42792106, 4.806171,8.506833
2020-02-10_01-55-12-350, -0.39439014, 4.791892,8.464137
2020-02-10_01-55-12-371, -0.4518878, 4.8823476,8.502089
2020-02-10_01-55-12-391, -0.4135658, 4.9632816,8.559016
2020-02-10_01-55-12-411, -0.4231537, 4.958524,8.407208
2020-02-10_01-55-12-431, -0.50460625, 4.9109197,8.606457
2020-02-10_01-55-12-451, -0.3992105, 4.9394865,8.88161
2020-02-10_01-55-12-472, -0.4375443, 4.844275,8.6301775
2020-02-10_01-55-12-492, -0.5669067, 4.7490644,8.407208
2020-02-10_01-55-12-512, -0.5621216, 4.7585883,8.577992
2020-02-10_01-55-12-532, -0.52880037, 4.763446,8.596968
2020-02-10_01-55-12-552, -0.46652773, 4.8205786,8.502088
2020-02-10_01-55-12-573, -0.39946407, 4.825344,8.568503
2020-02-10_01-55-12-593, -0.4569659, 4.692049,8.596967
2020-02-10_01-55-12-613, -0.5000949, 4.6349254,8.668127
2020-02-10_01-55-12-634, -0.5048959, 4.7634687,8.540039
2020-02-10_01-55-12-654, -0.40429538, 4.8396444,8.464134
2020-02-10_01-55-12-674, -0.42346948, 4.8491697,8.573247
2020-02-10_01-55-12-694, -0.4522255, 4.753961,8.729799
2020-02-10_01-55-12-715, -0.5145184, 4.6968374,8.639663
2020-02-10_01-55-12-734, -0.47140956, 4.7301664,8.644407
2020-02-10_01-55-12-754, -0.42350984, 4.7301707,8.734544
2020-02-10_01-55-12-775, -0.3660282, 4.75874,8.691848
2020-02-10_01-55-12-795, -0.31812847, 4.7777867,8.672872
2020-02-10_01-55-12-816, -0.31813854, 4.7777915,8.630176
2020-02-10_01-55-12-836, -0.32773063, 4.830163,8.577991
2020-02-10_01-55-12-855, -0.35169566, 4.8111253,8.468879
2020-02-10_01-55-12-876, -0.4379434, 4.787327,8.288605
2020-02-10_01-55-12-896, -0.38525268, 4.8349376,8.449902
2020-02-10_01-55-12-916, -0.35172594, 4.811139,8.573246
2020-02-10_01-55-12-936, -0.44755566, 4.7302117,8.644406
2020-02-10_01-55-12-957, -0.43798375, 4.796866,8.653894
2020-02-10_01-55-12-977, -0.4332029, 4.7778273,8.497342
2020-02-10_01-55-12-997, -0.5194506, 4.7159433,8.378741
2020-02-10_01-55-13-017, -0.44759607, 4.7825975,8.559013
2020-02-10_01-55-13-037, -0.41406924, 4.7968836,8.74403
2020-02-10_01-55-13-058, -0.43324324, 4.7588034,8.725054
2020-02-10_01-55-13-078, -0.4907451, 4.758808,8.559013
2020-02-10_01-55-13-099, -0.4236815, 4.792137,8.568501
2020-02-10_01-55-13-119, -0.42848253, 4.754056,8.677614
2020-02-10_01-55-13-140, -0.5099394, 4.706454,8.682358
2020-02-10_01-55-13-160, -0.50036746, 4.7588263,8.601709
2020-02-10_01-55-13-180, -0.39497605, 4.8397617,8.563757
2020-02-10_01-55-13-200, -0.33270335, 4.8254848,8.682357
2020-02-10_01-55-13-221, -0.46206987, 4.7350364,8.72031
2020-02-10_01-55-13-242, -0.48603487, 4.7874084,8.577989
2020-02-10_01-55-13-260, -0.33752456, 4.873105,8.4831085
2020-02-10_01-55-13-280, -0.41419035, 4.8112206,8.606453
2020-02-10_01-55-13-300, -0.4860652, 4.6874475,8.706078
2020-02-10_01-55-13-321, -0.4333745, 4.67317,8.677613
2020-02-10_01-55-13-341, -0.36631083, 4.78267,8.639661
2020-02-10_01-55-13-361, -0.41902176, 4.782675,8.634916
2020-02-10_01-55-13-381, -0.48610556, 4.696987,8.653893
2020-02-10_01-55-13-402, -0.4238329, 4.701752,8.710821
2020-02-10_01-55-13-421, -0.28011358, 4.8064914,8.710821
2020-02-10_01-55-13-441, -0.35198838, 4.806496,8.549523
2020-02-10_01-55-13-461, -0.46698204, 4.8017406,8.459387
2020-02-10_01-55-13-482, -0.4190823, 4.811266,8.511572
2020-02-10_01-55-13-502, -0.38076454, 4.8207917,8.49734
2020-02-10_01-55-13-523, -0.3509468, 4.82031,8.540044
2020-02-10_01-55-13-543, -0.4419637, 4.7298517,8.587484
2020-02-10_01-55-13-563, -0.46111578, 4.739368,8.67762
2020-02-10_01-55-13-584, -0.4036122, 4.777448,8.687108
2020-02-10_01-55-13-604, -0.3796456, 4.801246,8.644412
2020-02-10_01-55-13-624, -0.38442478, 4.7917194,8.644412
2020-02-10_01-55-13-645, -0.41315883, 4.75839,8.6539
2020-02-10_01-55-13-664, -0.40356505, 4.7393417,8.5542755
2020-02-10_01-55-13-685, -0.3987623, 4.7345757,8.478373
2020-02-10_01-55-13-705, -0.38916856, 4.7821765,8.573253
2020-02-10_01-55-13-725, -0.36041084, 4.7964535,8.601717
2020-02-10_01-55-13-745, -0.41789085, 4.7536025,8.468884
2020-02-10_01-55-13-765, -0.39392418, 4.8345284,8.36926
2020-02-10_01-55-13-786, -0.24060097, 4.872608,8.36926
2020-02-10_01-55-13-805, -0.3220359, 4.7773895,8.449908
2020-02-10_01-55-13-827, -0.4513806, 4.7631025,8.554276
2020-02-10_01-55-13-847, -0.33638522, 4.872593,8.497349
2020-02-10_01-55-13-866, -0.33637342, 4.8868694,8.445164
2020-02-10_01-55-13-887, -0.43218127, 4.7964115,8.582741
2020-02-10_01-55-13-906, -0.40821454, 4.8059273,8.715573
2020-02-10_01-55-13-928, -0.4225757, 4.7964005,8.696598
2020-02-10_01-55-13-947, -0.51359254, 4.8201985,8.61595
2020-02-10_01-55-13-967, -0.44171607, 4.815433,8.582742
2020-02-10_01-55-13-988, -0.36983955, 4.8535132,8.620693
2020-02-10_01-55-14-009, -0.41294658, 4.801141,8.653901
2020-02-10_01-55-14-029, -0.43209872, 4.786853,8.530557
2020-02-10_01-55-14-049, -0.40813205, 4.8630185,8.454653
2020-02-10_01-55-14-068, -0.37937438, 4.8439703,8.487861
2020-02-10_01-55-14-089, -0.40810844, 4.796358,8.459396
2020-02-10_01-55-14-109, -0.3745598, 4.829678,8.383492
2020-02-10_01-55-14-130, -0.3410111, 4.8249125,8.535301
2020-02-10_01-55-14-150, -0.35537225, 4.8201456,8.653902
2020-02-10_01-55-14-169, -0.37931544, 4.862987,8.577998
2020-02-10_01-55-14-192, -0.3649307, 4.9201097,8.577998
2020-02-10_01-55-14-211, -0.4080377, 4.901062,8.615951
2020-02-10_01-55-14-232, -0.42239884, 4.8582096,8.56851
2020-02-10_01-55-14-251, -0.38405922, 4.862966,8.596974
2020-02-10_01-55-14-272, -0.4080023, 4.8296356,8.615951
2020-02-10_01-55-14-292, -0.41278148, 4.8248696,8.663391
2020-02-10_01-55-14-312, -0.340905, 4.877232,8.573255
2020-02-10_01-55-14-332, -0.41275793, 4.8439016,8.440421
2020-02-10_01-55-14-351, -0.52293867, 4.8058105,8.345542
2020-02-10_01-55-14-371, -0.39357048, 4.824848,8.430934
2020-02-10_01-55-14-392, -0.312112, 4.777236,8.535302
2020-02-10_01-55-14-412, -0.42708373, 4.743906,8.516327
2020-02-10_01-55-14-432, -0.50851864, 4.7962685,8.397726
2020-02-10_01-55-14-452, -0.33124053, 4.972408,8.407215
2020-02-10_01-55-14-473, -0.25457302, 4.9390783,8.577999
2020-02-10_01-55-14-493, -0.3599628, 4.801013,8.72032
2020-02-10_01-55-14-513, -0.40786085, 4.781965,8.60172
2020-02-10_01-55-14-533, -0.27899787, 4.901204,8.649157
2020-02-10_01-55-14-553, -0.29816008, 4.9488096,8.55902
2020-02-10_01-55-14-573, -0.42272395, 4.858356,8.407211
2020-02-10_01-55-14-593, -0.35085753, 4.834552,8.582741
2020-02-10_01-55-14-613, -0.23108134, 4.8345513,8.758269
2020-02-10_01-55-14-634, -0.27898946, 4.8535933,8.573253
2020-02-10_01-55-14-654, -0.35564345, 4.8297887,8.374003
2020-02-10_01-55-14-674, -0.3508508, 4.8155065,8.440419
2020-02-10_01-55-14-695, -0.3604311, 4.825027,8.525812
2020-02-10_01-55-14-715, -0.41792113, 4.8107443,8.36926
2020-02-10_01-55-14-735, -0.3173089, 4.872632,8.326563
2020-02-10_01-55-14-755, -0.3556351, 4.915478,8.34554
2020-02-10_01-55-14-775, -0.40833417, 4.877392,8.459395
2020-02-10_01-55-14-796, -0.4035415, 4.8678694,8.596972
2020-02-10_01-55-14-816, -0.36521196, 4.896433,8.72506
2020-02-10_01-55-14-836, -0.48019382, 4.820261,8.696597
2020-02-10_01-55-14-856, -0.48498315, 4.8297815,8.663389
2020-02-10_01-55-14-876, -0.38916188, 4.934516,8.663389
2020-02-10_01-55-14-896, -0.41790605, 4.8964295,8.634924
2020-02-10_01-55-14-916, -0.49935108, 4.83454,8.630181
2020-02-10_01-55-14-937, -0.48976737, 4.8916674,8.630181
2020-02-10_01-55-14-957, -0.40831903, 4.8964276,8.611204
2020-02-10_01-55-14-978, -0.47060013, 4.8012133,8.615949
2020-02-10_01-55-14-998, -0.5424631, 4.7583666,8.592228
2020-02-10_01-55-15-018, -0.4322689, 4.901186,8.364515
2020-02-10_01-55-15-039, -0.37956643, 4.9249883,8.283867
2020-02-10_01-55-15-059, -0.4514295, 4.8154917,8.573253
2020-02-10_01-55-15-079, -0.48496467, 4.6821923,8.7772455
2020-02-10_01-55-15-099, -0.41309822, 4.7440796,8.611204
2020-02-10_01-55-15-119, -0.35081378, 4.8107295,8.449908
2020-02-10_01-55-15-140, -0.42267686, 4.758361,8.440419
2020-02-10_01-55-15-160, -0.39872023, 4.7107534,8.459395
2020-02-10_01-55-15-180, -0.29810798, 4.744077,8.530556
2020-02-10_01-55-15-200, -0.26936048, 4.801205,8.5353
2020-02-10_01-55-15-221, -0.28373164, 4.8107257,8.402468
2020-02-10_01-55-15-241, -0.3124759, 4.8345275,8.3407955
2020-02-10_01-55-15-261, -0.29331028, 4.8726125,8.430932
2020-02-10_01-55-15-281, -0.3508003, 4.825005,8.577996
2020-02-10_01-55-15-301, -0.43703634, 4.79644,8.606461
2020-02-10_01-55-15-322, -0.40349776, 4.8059607,8.606461
2020-02-10_01-55-15-342, -0.3555863, 4.891652,8.706085
2020-02-10_01-55-15-362, -0.33642069, 4.9297376,8.653901
2020-02-10_01-55-15-381, -0.36516488, 4.9249754,8.473628
2020-02-10_01-55-15-403, -0.41786397, 4.8297615,8.611204
2020-02-10_01-55-15-423, -0.42265332, 4.834521,8.744037
2020-02-10_01-55-15-443, -0.3843238, 4.83452,8.739293
2020-02-10_01-55-15-464, -0.403486, 4.7773914,8.682364
2020-02-10_01-55-15-483, -0.4178573, 4.739305,8.701341
2020-02-10_01-55-15-503, -0.43222854, 4.7726297,8.672877
2020-02-10_01-55-15-523, -0.43726772, 4.758459,8.5020895
2020-02-10_01-55-15-545, -0.4085252, 4.68705,8.544786
2020-02-10_01-55-15-564, -0.40852854, 4.67753,8.658643
2020-02-10_01-55-15-584, -0.48997855, 4.6775312,8.54953
2020-02-10_01-55-15-605, -0.48998195, 4.6918154,8.307585
2020-02-10_01-55-15-625, -0.4468665, 4.7299023,8.345538
2020-02-10_01-55-15-646, -0.3941691, 4.7156215,8.577994
2020-02-10_01-55-15-665, -0.44208232, 4.6727767,8.663387
2020-02-10_01-55-15-686, -0.5283233, 4.668018,8.706083
2020-02-10_01-55-15-705, -0.4852078, 4.767994,8.753523
2020-02-10_01-55-15-726, -0.34148175, 4.8632092,8.772499
2020-02-10_01-55-15-746, -0.3079483, 4.910817,8.687107
2020-02-10_01-55-15-766, -0.38939834, 4.8822546,8.601715
2020-02-10_01-55-15-786, -0.4133566, 4.8584523,8.554275
2020-02-10_01-55-15-807, -0.38940507, 4.896539,8.540043
2020-02-10_01-55-15-827, -0.46127307, 4.863217,8.54953
2020-02-10_01-55-15-847, -0.49960434, 4.853697,8.677619
2020-02-10_01-55-15-867, -0.42295206, 4.8060913,8.682363
2020-02-10_01-55-15-888, -0.39900047, 4.748965,8.62069
2020-02-10_01-55-15-908, -0.44212273, 4.7584877,8.611202
2020-02-10_01-55-15-928, -0.38463435, 4.810857,8.54953
2020-02-10_01-55-15-948, -0.35110077, 4.82514,8.426186
2020-02-10_01-55-15-967, -0.3654771, 4.7918167,8.43093
2020-02-10_01-55-15-988, -0.4469272, 4.6918435,8.487858
2020-02-10_01-55-16-009, -0.40381163, 4.7108884,8.577994
2020-02-10_01-55-16-029, -0.34632328, 4.7489753,8.625435
2020-02-10_01-55-16-049, -0.4229824, 4.7204127,8.568506
2020-02-10_01-55-16-070, -0.45173162, 4.7346964,8.492602
2020-02-10_01-55-16-090, -0.4038251, 4.8061075,8.388234
2020-02-10_01-55-16-110, -0.37987363, 4.791827,8.52581
2020-02-10_01-55-16-130, -0.43257782, 4.7108974,8.710827
2020-02-10_01-55-16-150, -0.48049095, 4.768027,8.582739
2020-02-10_01-55-16-171, -0.49486732, 4.844199,8.326561
2020-02-10_01-55-16-191, -0.46133375, 4.8727646,8.39772
2020-02-10_01-55-16-212, -0.48529202, 4.8346806,8.634921
2020-02-10_01-55-16-231, -0.49008638, 4.7775545,8.729802
2020-02-10_01-55-16-252, -0.46613485, 4.777556,8.767755
2020-02-10_01-55-16-272, -0.50446606, 4.7775574,8.763011
2020-02-10_01-55-16-292, -0.46614158, 4.7632766,8.710826
2020-02-10_01-55-16-311, -0.39428028, 4.787082,8.611201
2020-02-10_01-55-16-333, -0.30325493, 4.8156476,8.615946
2020-02-10_01-55-16-354, -0.30325833, 4.8299313,8.559017
2020-02-10_01-55-16-373, -0.34638056, 4.8442144,8.445161
2020-02-10_01-55-16-392, -0.39429376, 4.8346944,8.411953
2020-02-10_01-55-16-413, -0.39908808, 4.7823286,8.582738
2020-02-10_01-55-16-433, -0.4422103, 4.7870913,8.611201
2020-02-10_01-55-16-453, -0.47095954, 4.7680497,8.521066
2020-02-10_01-55-16-474, -0.47096288, 4.787094,8.549529
2020-02-10_01-55-16-494, -0.47096628, 4.791856,8.592225
2020-02-10_01-55-16-514, -0.5188794, 4.801379,8.540042
2020-02-10_01-55-16-534, -0.5093009, 4.7775774,8.625434
2020-02-10_01-55-16-555, -0.49014026, 4.801382,8.634921
2020-02-10_01-55-16-575, -0.49014366, 4.7728195,8.706082
2020-02-10_01-55-16-595, -0.514102, 4.787103,8.634921
2020-02-10_01-55-16-615, -0.4949414, 4.810908,8.549529
2020-02-10_01-55-16-635, -0.4614079, 4.825192,8.625434
2020-02-10_01-55-16-655, -0.47099322, 4.8251934,8.587482
2020-02-10_01-55-16-677, -0.42787772, 4.834716,8.568505
2020-02-10_01-55-16-695, -0.39913523, 4.791871,8.672874
2020-02-10_01-55-16-715, -0.43267545, 4.7109413,8.630178
2020-02-10_01-55-16-735, -0.43746984, 4.7918744,8.516321
2020-02-10_01-55-16-756, -0.4135183, 4.882329,8.321816
2020-02-10_01-55-16-776, -0.45664045, 4.849005,8.317073
2020-02-10_01-55-16-796, -0.4853897, 4.7490325,8.64441
2020-02-10_01-55-16-816, -0.34645465, 4.768077,8.867379
2020-02-10_01-55-16-836, -0.3943679, 4.720472,8.706082
2020-02-10_01-55-16-857, -0.51414573, 4.663345,8.568505
2020-02-10_01-55-16-877, -0.42791146, 4.739517,8.530553
2020-02-10_01-55-16-897, -0.380005, 4.7680826,8.416697
2020-02-10_01-55-16-917, -0.38959032, 4.73476,8.388233
2020-02-10_01-55-16-938, -0.34647486, 4.7966495,8.615946
2020-02-10_01-55-16-958, -0.32731435, 4.825216,8.64441
2020-02-10_01-55-16-979, -0.38960046, 4.8204565,8.535297
2020-02-10_01-55-16-998, -0.38481286, 4.839501,8.611201
2020-02-10_01-55-17-019, -0.36086127, 4.834741,8.658642
2020-02-10_01-55-17-040, -0.37523755, 4.8157,8.506832
2020-02-10_01-55-17-059, -0.360868, 4.8490267,8.530552
2020-02-10_01-55-17-080, -0.3129616, 4.8633103,8.663385
2020-02-10_01-55-17-100, -0.293801, 4.8490295,8.772497
2020-02-10_01-55-17-120, -0.37525108, 4.810946,8.767754
2020-02-10_01-55-17-141, -0.33692655, 4.849033,8.69185
2020-02-10_01-55-17-160, -0.27464718, 4.915684,8.540041
2020-02-10_01-55-17-181, -0.2363227, 4.906164,8.416696
2020-02-10_01-55-17-201, -0.3177728, 4.8728404,8.3645115
2020-02-10_01-55-17-222, -0.38005888, 4.8490386,8.369256
2020-02-10_01-55-17-242, -0.38964427, 4.8347583,8.454648
2020-02-10_01-55-17-261, -0.4423484, 4.8252387,8.464136
2020-02-10_01-55-17-282, -0.49505258, 4.7681117,8.487856
2020-02-10_01-55-17-302, -0.45193708, 4.725267,8.69185
2020-02-10_01-55-17-322, -0.4629448, 4.749711,8.696584
2020-02-10_01-55-17-342, -0.6019026, 4.8116093,8.478359
2020-02-10_01-55-17-362, -0.6210859, 4.797335,8.402454
2020-02-10_01-55-17-384, -0.57319546, 4.7925835,8.620679
2020-02-10_01-55-17-404, -0.52530485, 4.764028,8.706071
2020-02-10_01-55-17-424, -0.5157423, 4.802122,8.615934
2020-02-10_01-55-17-444, -0.5349256, 4.8116527,8.4973345
2020-02-10_01-55-17-463, -0.5397359, 4.8259435,8.397709
2020-02-10_01-55-17-484, -0.4295627, 4.8878403,8.397709
2020-02-10_01-55-17-504, -0.30501652, 4.9354563,8.587471
2020-02-10_01-55-17-524, -0.4248104, 4.8497725,8.644399
2020-02-10_01-55-17-545, -0.4919035, 4.7878923,8.483101
2020-02-10_01-55-17-565, -0.45359498, 4.835508,8.397708
2020-02-10_01-55-17-586, -0.4392414, 4.873602,8.373988
2020-02-10_01-55-17-605, -0.4584247, 4.883132,8.445148
2020-02-10_01-55-17-626, -0.37699735, 4.8498154,8.502077
2020-02-10_01-55-17-647, -0.45846337, 4.8403034,8.440404
2020-02-10_01-55-17-667, -0.43931878, 4.8926797,8.54003
2020-02-10_01-55-17-686, -0.39621934, 4.916492,8.620677
2020-02-10_01-55-17-707, -0.44893944, 4.8926973,8.601701
2020-02-10_01-55-17-727, -0.48728663, 4.8736625,8.634909
2020-02-10_01-55-17-747, -0.46335107, 4.8641505,8.596956
2020-02-10_01-55-17-768, -0.43941557, 4.8784413,8.544772
2020-02-10_01-55-17-788, -0.46818075, 4.792757,8.497333
2020-02-10_01-55-17-807, -0.54964674, 4.7213564,8.544772
2020-02-10_01-55-17-828, -0.5400841, 4.7166038,8.587469
2020-02-10_01-55-17-848, -0.5353125, 4.788023,8.421427
2020-02-10_01-55-17-868, -0.506586, 4.8118353,8.430915
2020-02-10_01-55-17-888, -0.45869553, 4.7499547,8.668116
2020-02-10_01-55-17-909, -0.4874608, 4.6975956,8.720301
2020-02-10_01-55-17-929, -0.51143503, 4.745211,8.568492
2020-02-10_01-55-17-949, -0.4443806, 4.8451943,8.430915
2020-02-10_01-55-17-968, -0.44919097, 4.859485,8.502075
2020-02-10_01-55-17-989, -0.56419384, 4.7642803,8.658627
2020-02-10_01-55-18-009, -0.5737952, 4.707161,8.706067
2020-02-10_01-55-18-029, -0.4684129, 4.802383,8.687091
2020-02-10_01-55-18-050, -0.47322327, 4.769067,8.7440195
2020-02-10_01-55-18-070, -0.48761553, 4.764315,8.630163
2020-02-10_01-55-18-091, -0.32474157, 4.8452554,8.525795
2020-02-10_01-55-18-111, -0.2624781, 4.8119397,8.587467
2020-02-10_01-55-18-131, -0.42059985, 4.7405376,8.611187
2020-02-10_01-55-18-152, -0.45415604, 4.707222,8.492585
2020-02-10_01-55-18-171, -0.4302205, 4.7310333,8.402449
2020-02-10_01-55-18-192, -0.44461283, 4.7738886,8.407193
2020-02-10_01-55-18-212, -0.38234937, 4.7548547,8.483098
2020-02-10_01-55-18-232, -0.43986052, 4.7024956,8.559001
2020-02-10_01-55-18-252, -0.44467083, 4.7786756,8.620673
2020-02-10_01-55-18-272, -0.36803448, 4.802488,8.672858
2020-02-10_01-55-18-292, -0.37763578, 4.8072567,8.748761
2020-02-10_01-55-18-313, -0.38227898, 4.816712,8.810435
2020-02-10_01-55-18-333, -0.43020484, 4.802437,8.696578
2020-02-10_01-55-18-353, -0.4350118, 4.7976832,8.620673
2020-02-10_01-55-18-372, -0.39669994, 4.79293,8.68709
2020-02-10_01-55-18-393, -0.46378964, 4.7024837,8.639649
2020-02-10_01-55-18-414, -0.43985075, 4.6882095,8.677603
2020-02-10_01-55-18-433, -0.38237497, 4.740584,8.61593
2020-02-10_01-55-18-453, -0.42071876, 4.740591,8.378729
2020-02-10_01-55-18-474, -0.43031672, 4.7358375,8.445145
2020-02-10_01-55-18-495, -0.34888598, 4.7168016,8.7772255
2020-02-10_01-55-18-514, -0.45430362, 4.6739635,8.639648
2020-02-10_01-55-18-534, -0.49264744, 4.74062,8.392961
2020-02-10_01-55-18-555, -0.42558974, 4.8120375,8.411936
2020-02-10_01-55-18-575, -0.46872452, 4.802523,8.596952
2020-02-10_01-55-18-596, -0.4974864, 4.716838,8.663369
2020-02-10_01-55-18-616, -0.47354746, 4.7358885,8.696577
2020-02-10_01-55-18-636, -0.4304447, 4.764459,8.786714
2020-02-10_01-55-18-655, -0.4496246, 4.7263813,8.753505
2020-02-10_01-55-18-676, -0.43047664, 4.74067,8.687088
2020-02-10_01-55-18-696, -0.36341888, 4.778763,8.6396475
2020-02-10_01-55-18-717, -0.31552503, 4.77877,8.577975
2020-02-10_01-55-18-736, -0.32991403, 4.807341,8.473607
2020-02-10_01-55-18-757, -0.3778398, 4.797827,8.359751
2020-02-10_01-55-18-777, -0.45930248, 4.750228,8.350263
2020-02-10_01-55-18-798, -0.4832734, 4.759756,8.4688635
2020-02-10_01-55-18-817, -0.4497525, 4.7740455,8.620671
2020-02-10_01-55-18-838, -0.4880963, 4.7264457,8.563743
2020-02-10_01-55-18-859, -0.6078868, 4.6931276,8.478351
2020-02-10_01-55-18-880, -0.6079029, 4.72646,8.492582
2020-02-10_01-55-18-900, -0.5408451, 4.7835956,8.535278
2020-02-10_01-55-18-921, -0.5312791, 4.774081,8.587463
2020-02-10_01-55-18-940, -0.5839958, 4.7693276,8.649135
2020-02-10_01-55-18-961, -0.61754876, 4.740771,8.715551
2020-02-10_01-55-18-981, -0.550491, 4.7788634,8.696575
2020-02-10_01-55-19-001, -0.47864226, 4.812196,8.668111
2020-02-10_01-55-19-020, -0.49782223, 4.8169637,8.687086
2020-02-10_01-55-19-040, -0.545748, 4.778885,8.653878
2020-02-10_01-55-19-060, -0.550555, 4.778892,8.620669
2020-02-10_01-55-19-081, -0.5984807, 4.7931814,8.492581
2020-02-10_01-55-19-101, -0.5649599, 4.7789063,8.530533
2020-02-10_01-55-19-120, -0.5937217, 4.6837006,8.639646
2020-02-10_01-55-19-141, -0.6799754, 4.617058,8.706062
2020-02-10_01-55-19-161, -0.61291766, 4.683715,8.64439
2020-02-10_01-55-19-182, -0.5602328, 4.74561,8.492581
2020-02-10_01-55-19-202, -0.6369046, 4.7456174,8.521045
2020-02-10_01-55-19-221, -0.67045736, 4.6742144,8.625413
2020-02-10_01-55-19-242, -0.60339963, 4.6694613,8.69183
2020-02-10_01-55-19-262, -0.6609074, 4.669469,8.663365
2020-02-10_01-55-19-283, -0.65134144, 4.693279,8.710805
2020-02-10_01-55-19-302, -0.59386563, 4.6980467,8.767735
2020-02-10_01-55-19-323, -0.5068824, 4.788165,8.829411
2020-02-10_01-55-19-343, -0.44939142, 4.7881656,8.739274
2020-02-10_01-55-19-364, -0.516466, 4.7548404,8.611186
2020-02-10_01-55-19-384, -0.55000377, 4.721516,8.668114
2020-02-10_01-55-19-404, -0.53084064, 4.7500806,8.701323
2020-02-10_01-55-19-424, -0.53563243, 4.7453203,8.554257
2020-02-10_01-55-19-445, -0.50688744, 4.7215176,8.535281
2020-02-10_01-55-19-465, -0.4829334, 4.673911,8.56849
2020-02-10_01-55-19-485, -0.5068891, 4.6548686,8.468865
2020-02-10_01-55-19-505, -0.5212629, 4.6453476,8.473609
2020-02-10_01-55-19-526, -0.5500096, 4.6358266,8.625418
2020-02-10_01-55-19-546, -0.53084654, 4.6596303,8.672858
